Code Domaine,Domaine,Code zone (FAO),Zone,Code Élément,Élément,Code Produit,Produit,Code année,Année,Code Mois,Mois,Unité,Valeur,Symbole,Description du Symbole
"PP","Prix à la Production","211","Suisse","5539","Indice des prix à la production (2014-2016 = 100)","56","Maïs","2017","2017","7021","Valeur annuel","","99","Im","Données de la FAO basées sur une méthodologie d'imputation"
"PP","Prix à la Production","211","Suisse","5539","Indice des prix à la production (2014-2016 = 100)","44","Orge","2017","2017","7021","Valeur annuel","","100","Im","Données de la FAO basées sur une méthodologie d'imputation"
"PP","Prix à la Production","211","Suisse","5539","Indice des prix à la production (2014-2016 = 100)","71","Seigle","2017","2017","7021","Valeur annuel","","95","Im","Données de la FAO basées sur une méthodologie d'imputation"
"PP","Prix à la Production","211","Suisse","5539","Indice des prix à la production (2014-2016 = 100)","97","Triticale","2017","2017","7021","Valeur annuel","","98","Im","Données de la FAO basées sur une méthodologie d'imputation"
"PP","Prix à la Production","211","Suisse","5539","Indice des prix à la production (2014-2016 = 100)","1814","Céréales Secondaires, tot","2017","2017","7021","Valeur annuel","","99","Im","Données de la FAO basées sur une méthodologie d'imputation"
"PP","Prix à la Production","207","Suriname","5530","Prix à la Production (LCU/tonne)","497","Citrons et limes","2017","2017","7021","Valeur annuel","LCU","16980","","Donnée officielle"
"PP","Prix à la Production","207","Suriname","5530","Prix à la Production (LCU/tonne)","512","Fruits, agrumes nda","2017","2017","7021","Valeur annuel","LCU","7975","","Donnée officielle"
"PP","Prix à la Production","207","Suriname","5530","Prix à la Production (LCU/tonne)","56","Maïs","2017","2017","7021","Valeur annuel","LCU","7780","","Donnée officielle"
"PP","Prix à la Production","207","Suriname","5530","Prix à la Production (LCU/tonne)","490","Oranges","2017","2017","7021","Valeur annuel","LCU","9430","","Donnée officielle"
"PP","Prix à la Production","207","Suriname","5530","Prix à la Production (LCU/tonne)","507","Pamplemousses et pomelos","2017","2017","7021","Valeur annuel","LCU","6800","","Donnée officielle"
"PP","Prix à la Production","207","Suriname","5530","Prix à la Production (LCU/tonne)","495","Tangerines, mandarines, clémentines, satsumas","2017","2017","7021","Valeur annuel","LCU","10130","","Donnée officielle"
"PP","Prix à la Production","207","Suriname","5531","Prix à la Production (SLC/tonne)","497","Citrons et limes","2017","2017","7021","Valeur annuel","SLC","16980","","Donnée officielle"
"PP","Prix à la Production","207","Suriname","5531","Prix à la Production (SLC/tonne)","512","Fruits, agrumes nda","2017","2017","7021","Valeur annuel","SLC","7975","","Donnée officielle"
"PP","Prix à la Production","207","Suriname","5531","Prix à la Production (SLC/tonne)","56","Maïs","2017","2017","7021","Valeur annuel","SLC","7780","","Donnée officielle"
"PP","Prix à la Production","207","Suriname","5531","Prix à la Production (SLC/tonne)","490","Oranges","2017","2017","7021","Valeur annuel","SLC","9430","","Donnée officielle"
"PP","Prix à la Production","207","Suriname","5531","Prix à la Production (SLC/tonne)","507","Pamplemousses et pomelos","2017","2017","7021","Valeur annuel","SLC","6800","","Donnée officielle"
"PP","Prix à la Production","207","Suriname","5531","Prix à la Production (SLC/tonne)","495","Tangerines, mandarines, clémentines, satsumas","2017","2017","7021","Valeur annuel","SLC","10130","","Donnée officielle"
"PP","Prix à la Production","207","Suriname","5532","Prix à la Production (USD/tonne)","497","Citrons et limes","2017","2017","7021","Valeur annuel","USD","2268","","Donnée officielle"
"PP","Prix à la Production","207","Suriname","5532","Prix à la Production (USD/tonne)","512","Fruits, agrumes nda","2017","2017","7021","Valeur annuel","USD","1065","","Donnée officielle"
"PP","Prix à la Production","207","Suriname","5532","Prix à la Production (USD/tonne)","56","Maïs","2017","2017","7021","Valeur annuel","USD","1039","","Donnée officielle"
"PP","Prix à la Production","207","Suriname","5532","Prix à la Production (USD/tonne)","490","Oranges","2017","2017","7021","Valeur annuel","USD","1259","","Donnée officielle"
"PP","Prix à la Production","207","Suriname","5532","Prix à la Production (USD/tonne)","507","Pamplemousses et pomelos","2017","2017","7021","Valeur annuel","USD","908","","Donnée officielle"
"PP","Prix à la Production","207","Suriname","5532","Prix à la Production (USD/tonne)","495","Tangerines, mandarines, clémentines, satsumas","2017","2017","7021","Valeur annuel","USD","1353","","Donnée officielle"
"PP","Prix à la Production","207","Suriname","5539","Indice des prix à la production (2014-2016 = 100)","497","Citrons et limes","2017","2017","7021","Valeur annuel","","76","Im","Données de la FAO basées sur une méthodologie d'imputation"
"PP","Prix à la Production","207","Suriname","5539","Indice des prix à la production (2014-2016 = 100)","512","Fruits, agrumes nda","2017","2017","7021","Valeur annuel","","96","Im","Données de la FAO basées sur une méthodologie d'imputation"
"PP","Prix à la Production","207","Suriname","5539","Indice des prix à la production (2014-2016 = 100)","56","Maïs","2017","2017","7021","Valeur annuel","","104","Im","Données de la FAO basées sur une méthodologie d'imputation"
"PP","Prix à la Production","207","Suriname","5539","Indice des prix à la production (2014-2016 = 100)","490","Oranges","2017","2017","7021","Valeur annuel","","217","Im","Données de la FAO basées sur une méthodologie d'imputation"
"PP","Prix à la Production","207","Suriname","5539","Indice des prix à la production (2014-2016 = 100)","507","Pamplemousses et pomelos","2017","2017","7021","Valeur annuel","","191","Im","Données de la FAO basées sur une méthodologie d'imputation"
"PP","Prix à la Production","207","Suriname","5539","Indice des prix à la production (2014-2016 = 100)","495","Tangerines, mandarines, clémentines, satsumas","2017","2017","7021","Valeur annuel","","193","Im","Données de la FAO basées sur une méthodologie d'imputation"
"PP","Prix à la Production","207","Suriname","5539","Indice des prix à la production (2014-2016 = 100)","1804","Agrumes, total","2017","2017","7021","Valeur annuel","","166","Im","Données de la FAO basées sur une méthodologie d'imputation"
"PP","Prix à la Production","207","Suriname","5539","Indice des prix à la production (2014-2016 = 100)","1814","Céréales Secondaires, tot","2017","2017","7021","Valeur annuel","","104","Im","Données de la FAO basées sur une méthodologie d'imputation"
"PP","Prix à la Production","208","Tadjikistan","5530","Prix à la Production (LCU/tonne)","75","Avoine","2017","2017","7021","Valeur annuel","LCU","1300","","Donnée officielle"
"PP","Prix à la Production","208","Tadjikistan","5530","Prix à la Production (LCU/tonne)","108","Ceréales nda","2017","2017","7021","Valeur annuel","LCU","1670","","Donnée officielle"
"PP","Prix à la Production","208","Tadjikistan","5530","Prix à la Production (LCU/tonne)","497","Citrons et limes","2017","2017","7021","Valeur annuel","LCU","8500","","Donnée officielle"
"PP","Prix à la Production","208","Tadjikistan","5530","Prix à la Production (LCU/tonne)","56","Maïs","2017","2017","7021","Valeur annuel","LCU","1565","","Donnée officielle"
"PP","Prix à la Production","208","Tadjikistan","5530","Prix à la Production (LCU/tonne)","44","Orge","2017","2017","7021","Valeur annuel","LCU","1755","","Donnée officielle"
"PP","Prix à la Production","208","Tadjikistan","5530","Prix à la Production (LCU/tonne)","71","Seigle","2017","2017","7021","Valeur annuel","LCU","1439","","Donnée officielle"
"PP","Prix à la Production","208","Tadjikistan","5531","Prix à la Production (SLC/tonne)","75","Avoine","2017","2017","7021","Valeur annuel","SLC","1300","","Donnée officielle"
"PP","Prix à la Production","208","Tadjikistan","5531","Prix à la Production (SLC/tonne)","108","Ceréales nda","2017","2017","7021","Valeur annuel","SLC","1670","","Donnée officielle"
"PP","Prix à la Production","208","Tadjikistan","5531","Prix à la Production (SLC/tonne)","497","Citrons et limes","2017","2017","7021","Valeur annuel","SLC","8500","","Donnée officielle"
"PP","Prix à la Production","208","Tadjikistan","5531","Prix à la Production (SLC/tonne)","56","Maïs","2017","2017","7021","Valeur annuel","SLC","1565","","Donnée officielle"
"PP","Prix à la Production","208","Tadjikistan","5531","Prix à la Production (SLC/tonne)","44","Orge","2017","2017","7021","Valeur annuel","SLC","1755","","Donnée officielle"
"PP","Prix à la Production","208","Tadjikistan","5531","Prix à la Production (SLC/tonne)","71","Seigle","2017","2017","7021","Valeur annuel","SLC","1439","","Donnée officielle"
"PP","Prix à la Production","208","Tadjikistan","5532","Prix à la Production (USD/tonne)","75","Avoine","2017","2017","7021","Valeur annuel","USD","152","","Donnée officielle"
"PP","Prix à la Production","208","Tadjikistan","5532","Prix à la Production (USD/tonne)","108","Ceréales nda","2017","2017","7021","Valeur annuel","USD","195","","Donnée officielle"
"PP","Prix à la Production","208","Tadjikistan","5532","Prix à la Production (USD/tonne)","497","Citrons et limes","2017","2017","7021","Valeur annuel","USD","994","","Donnée officielle"
"PP","Prix à la Production","208","Tadjikistan","5532","Prix à la Production (USD/tonne)","56","Maïs","2017","2017","7021","Valeur annuel","USD","183","","Donnée officielle"
"PP","Prix à la Production","208","Tadjikistan","5532","Prix à la Production (USD/tonne)","44","Orge","2017","2017","7021","Valeur annuel","USD","205","","Donnée officielle"
"PP","Prix à la Production","208","Tadjikistan","5532","Prix à la Production (USD/tonne)","71","Seigle","2017","2017","7021","Valeur annuel","USD","168","","Donnée officielle"
"PP","Prix à la Production","208","Tadjikistan","5539","Indice des prix à la production (2014-2016 = 100)","75","Avoine","2017","2017","7021","Valeur annuel","","106","Im","Données de la FAO basées sur une méthodologie d'imputation"
"PP","Prix à la Production","208","Tadjikistan","5539","Indice des prix à la production (2014-2016 = 100)","108","Ceréales nda","2017","2017","7021","Valeur annuel","","104","Im","Données de la FAO basées sur une méthodologie d'imputation"
"PP","Prix à la Production","208","Tadjikistan","5539","Indice des prix à la production (2014-2016 = 100)","497","Citrons et limes","2017","2017","7021","Valeur annuel","","145","Im","Données de la FAO basées sur une méthodologie d'imputation"
"PP","Prix à la Production","208","Tadjikistan","5539","Indice des prix à la production (2014-2016 = 100)","56","Maïs","2017","2017","7021","Valeur annuel","","112","Im","Données de la FAO basées sur une méthodologie d'imputation"
"PP","Prix à la Production","208","Tadjikistan","5539","Indice des prix à la production (2014-2016 = 100)","490","Oranges","2017","2017","7021","Valeur annuel","","73","Im","Données de la FAO basées sur une méthodologie d'imputation"
"PP","Prix à la Production","208","Tadjikistan","5539","Indice des prix à la production (2014-2016 = 100)","44","Orge","2017","2017","7021","Valeur annuel","","143","Im","Données de la FAO basées sur une méthodologie d'imputation"
"PP","Prix à la Production","208","Tadjikistan","5539","Indice des prix à la production (2014-2016 = 100)","71","Seigle","2017","2017","7021","Valeur annuel","","125","Im","Données de la FAO basées sur une méthodologie d'imputation"
"PP","Prix à la Production","208","Tadjikistan","5539","Indice des prix à la production (2014-2016 = 100)","83","Sorgho","2017","2017","7021","Valeur annuel","","73","Im","Données de la FAO basées sur une méthodologie d'imputation"
"PP","Prix à la Production","208","Tadjikistan","5539","Indice des prix à la production (2014-2016 = 100)","1804","Agrumes, total","2017","2017","7021","Valeur annuel","","134","Im","Données de la FAO basées sur une méthodologie d'imputation"
"PP","Prix à la Production","208","Tadjikistan","5539","Indice des prix à la production (2014-2016 = 100)","1814","Céréales Secondaires, tot","2017","2017","7021","Valeur annuel","","123","Im","Données de la FAO basées sur une méthodologie d'imputation"
"PP","Prix à la Production","39","Tchad","5530","Prix à la Production (LCU/tonne)","108","Ceréales nda","2017","2017","7021","Valeur annuel","LCU","170000","","Donnée officielle"
"PP","Prix à la Production","39","Tchad","5530","Prix à la Production (LCU/tonne)","56","Maïs","2017","2017","7021","Valeur annuel","LCU","190000","","Donnée officielle"
"PP","Prix à la Production","39","Tchad","5530","Prix à la Production (LCU/tonne)","79","Mils","2017","2017","7021","Valeur annuel","LCU","195000","","Donnée officielle"
"PP","Prix à la Production","39","Tchad","5530","Prix à la Production (LCU/tonne)","83","Sorgho","2017","2017","7021","Valeur annuel","LCU","162000","","Donnée officielle"
